Time [s],PL [hPa],TL [C],PC [hPa],TC [C],PR [hPa],TR [C],EX [deg],EY [deg],EZ [deg],QW [-],QX [-],QY [-],QZ [-],MX [microT],MY [microT],MZ [microT],AXEarth [m/s2],AYEarth [m/s2],AZEarth [m/s2],RX [rad/s],RY [rad/s],RZ [rad/s],CSM,CSA,CSR,CSTOT
152.94,1000.8,7.41,993.42,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.562,-5.1875,55.062,-2.69,-1.71,-9.19,-0.0011111,1.6196e-39,0,0,0,0,0
152.95,1000.7,7.41,993.62,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.562,-5.1875,55.062,-2.69,-1.71,-9.19,0,-0.0011111,-0.0011111,0,0,0,0
152.96,1000.7,7.41,993.02,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.562,-5.1875,55.062,-2.7,-1.69,-9.18,0.0033333,0.0011111,0.0011111,0,0,0,0
152.97,1000.7,7.41,993.82,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.562,-5.1875,55.062,-2.7,-1.69,-9.2,0.0011111,0.00083333,0.0011111,0,0,0,0
152.98,1000.6,7.41,994.02,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,17.875,-5.1875,54.25,-2.68,-1.7,-9.18,0,1.3375e-38,0,0,0,0,0
153,1000.6,7.41,994.02,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,17.875,-5.1875,54.25,-2.68,-1.71,-9.18,0.0011111,0.0011111,0.0011111,0,0,0,0
153,1000.6,7.41,994.32,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,17.875,-5.1875,54.25,-2.71,-1.72,-9.2,0,0.0019531,0.0022222,0,0,0,0
153.02,1000.6,7.41,993.62,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,17.875,-5.1875,54.25,-2.7,-1.69,-9.19,0,-0.00048828,-0.0011111,0,0,0,0
153.03,1000.6,7.41,994.12,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,17.875,-5.1875,54.25,-2.7,-1.7,-9.18,-0.0011111,1.6196e-39,0,0,0,0,0
153.04,1000.6,7.41,993.92,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19,-4.0625,54.688,-2.69,-1.73,-9.18,0,1.3375e-38,0,0,0,0,0
153.05,1000.6,7.41,993.62,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19,-4.0625,54.688,-2.69,-1.72,-9.2,0,0.0011111,0.0011111,0,0,0,0
153.06,1000.6,7.41,994.12,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19,-4.0625,54.688,-2.68,-1.71,-9.17,0,-0.0022222,-0.0022222,0,0,0,0
153.07,1000.6,7.41,993.62,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19,-4.0625,54.688,-2.7,-1.71,-9.18,-0.0022222,0.00048828,0.0011111,0,0,0,0
153.08,1000.7,7.41,993.82,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19,-4.0625,54.688,-2.69,-1.71,-9.17,0.0011111,0.0011111,0.0011111,0,0,0,0
153.1,1000.6,7.41,994.02,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.25,-4.875,54.25,-2.69,-1.73,-9.17,0.0011111,0,0,0,0,0,0
153.11,1000.7,7.41,993.82,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.25,-4.875,54.25,-2.68,-1.73,-9.2,0,1.3375e-38,0,0,0,0,0
153.12,1000.7,7.41,993.62,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.25,-4.875,54.25,-2.68,-1.7,-9.17,0.0011111,0.0044444,0.0033333,0,0,0,0
153.13,1000.7,7.41,993.92,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.25,-4.875,54.25,-2.68,-1.71,-9.16,0.0022222,0,0,0,0,0,0
153.14,1000.7,7.41,994.22,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.25,-5.5625,54.688,-2.68,-1.7,-9.18,0.0011111,1.3375e-38,0,0,0,0,0
153.15,1000.7,7.41,994.02,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.25,-5.5625,54.688,-2.69,-1.71,-9.19,0.0033333,1.3375e-38,0,0,0,0,0
153.16,1000.8,7.41,994.32,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.25,-5.5625,54.688,-2.69,-1.68,-9.21,0.0011111,0,0,0,0,0,0
153.17,1000.7,7.41,993.82,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.25,-5.5625,54.688,-2.69,-1.71,-9.2,0.0022222,0,0,0,0,0,0
153.18,1000.7,7.41,994.12,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.25,-5.5625,54.688,-2.67,-1.71,-9.19,0.0011111,0,0,0,0,0,0
153.19,1000.8,7.41,993.72,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19.25,-5.5625,56.062,-2.69,-1.73,-9.17,0,0.00048828,0.0011111,0,0,0,0
153.2,1000.7,7.41,993.32,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19.25,-5.5625,56.062,-2.7,-1.71,-9.17,0,1.3375e-38,0,0,0,0,0
153.21,1000.8,7.41,994.02,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19.25,-5.5625,56.062,-2.69,-1.7,-9.21,-0.0011111,1.6196e-39,0,0,0,0,0
153.22,1000.8,7.41,994.52,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19.25,-5.5625,56.062,-2.66,-1.71,-9.22,0.0011111,1.6196e-39,0,0,0,0,0
153.23,1000.8,7.41,993.82,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,20.062,-6.6875,55.062,-2.69,-1.71,-9.2,0,1.6196e-39,0,0,0,0,0
153.24,1000.7,7.41,993.82,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,20.062,-6.6875,55.062,-2.71,-1.71,-9.17,-0.0022222,0,0,0,0,0,0
153.25,1000.8,7.41,993.62,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,20.062,-6.6875,55.062,-2.71,-1.73,-9.21,0,0,0,0,0,0,0
153.26,1000.8,7.41,994.22,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,20.062,-6.6875,55.062,-2.67,-1.71,-9.17,-0.0011111,0.0011111,0.0011111,0,0,0,0
153.27,1000.8,7.41,993.92,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,20.062,-6.6875,55.062,-2.68,-1.71,-9.17,0.0011111,0.0022222,0.0022222,0,0,0,0
153.28,1000.7,7.41,993.72,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19.688,-6,55.75,-2.68,-1.71,-9.18,0.0011111,0,0,0,0,0,0
153.29,1000.7,7.41,994.12,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19.688,-6,55.75,-2.69,-1.69,-9.2,0.0022222,0.0011111,0.0011111,0,0,0,0
153.3,1000.7,7.41,994.02,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19.688,-6,55.75,-2.67,-1.71,-9.21,0,-0.00048828,-0.0011111,0,0,0,0
153.31,1000.8,7.41,993.62,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19.688,-6,55.75,-2.7,-1.72,-9.21,-0.0011111,1.6196e-39,0,0,0,0,0
153.32,1000.7,7.41,994.22,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19.688,-6,55.75,-2.7,-1.71,-9.2,0.0011111,0.0044444,0.0022222,0,0,0,0
153.33,1000.7,7.41,993.82,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,20.062,-5.5625,54.688,-2.69,-1.7,-9.18,0.0011111,-0.00055556,-0.0011111,0,0,0,0
153.34,1000.7,7.41,994.62,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,20.062,-5.5625,54.688,-2.7,-1.73,-9.18,0,0.0013889,0.0011111,0,0,0,0
153.35,1000.8,7.41,993.72,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,20.062,-5.5625,54.688,-2.7,-1.71,-9.2,0,0.0011111,0.0011111,0,0,0,0
153.36,1000.8,7.41,994.42,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,20.062,-5.5625,54.688,-2.68,-1.69,-9.17,0,-0.0011111,-0.0011111,0,0,0,0
153.38,1000.8,7.41,994.02,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,20.062,-5.5625,54.688,-2.69,-1.7,-9.17,-0.0011111,0.0011111,0.0011111,0,0,0,0
153.39,1000.8,7.41,993.92,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19,-6,55.062,-2.67,-1.69,-9.17,0.0022222,-0.0019531,-0.0022222,0,0,0,0
153.39,1000.7,7.41,993.22,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19,-6,55.062,-2.7,-1.69,-9.18,0,1.6196e-39,0,0,0,0,0
153.41,1000.8,7.41,994.22,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19,-6,55.062,-2.69,-1.7,-9.2,0.0011111,-0.00055556,-0.0011111,0,0,0,0
153.41,1000.7,7.41,994.12,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19,-6,55.062,-2.68,-1.7,-9.2,0,1.3375e-38,0,0,0,0,0
153.43,1000.7,7.41,994.12,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19,-6,55.062,-2.68,-1.71,-9.16,0.0011111,1.3375e-38,0,0,0,0,0
153.44,1000.7,7.41,993.92,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.562,-5.5625,54.25,-2.71,-1.71,-9.18,0,-0.0011111,-0.0011111,0,0,0,0
153.45,1000.8,7.41,994.22,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.562,-5.5625,54.25,-2.71,-1.69,-9.19,-0.0011111,1.6196e-39,0,0,0,0,0
153.46,1000.7,7.41,994.02,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.562,-5.5625,54.25,-2.68,-1.71,-9.21,-0.0011111,-0.0011111,-0.0011111,0,0,0,0
153.47,1000.7,7.41,993.42,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.562,-5.5625,54.25,-2.69,-1.7,-9.18,0.0011111,0.00055556,0.0011111,0,0,0,0
153.48,1000.6,7.41,994.12,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.562,-5.5625,54.25,-2.69,-1.71,-9.17,0.0011111,-0.0022222,-0.0022222,0,0,0,0
153.49,1000.6,7.41,993.62,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19.688,-6.25,54.688,-2.7,-1.7,-9.19,-0.0011111,0.0011111,0.0011111,0,0,0,0
153.5,1000.7,7.41,993.32,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19.688,-6.25,54.688,-2.69,-1.69,-9.2,-0.0011111,1.6196e-39,0,0,0,0,0
153.51,1000.7,7.41,993.32,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19.688,-6.25,54.688,-2.69,-1.71,-9.2,0,0.00048828,0.0011111,0,0,0,0
153.52,1000.6,7.41,993.62,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19.688,-6.25,54.688,-2.67,-1.7,-9.17,0.0011111,0.0011111,0.0011111,0,0,0,0
153.53,1000.7,7.41,993.52,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19.688,-6.25,54.688,-2.69,-1.72,-9.19,-0.0011111,1.6196e-39,0,0,0,0,0
153.54,1000.6,7.41,994.12,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19,-6,54.25,-2.68,-1.69,-9.19,0,-0.0019531,-0.0022222,0,0,0,0
153.55,1000.6,7.41,993.82,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19,-6,54.25,-2.68,-1.71,-9.17,-0.0011111,-0.0011111,-0.0011111,0,0,0,0
153.56,1000.6,7.41,994.02,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19,-6,54.25,-2.7,-1.71,-9.18,-0.0022222,-0.0011111,-0.0011111,0,0,0,0
153.57,1000.7,7.41,993.72,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19,-6,54.25,-2.69,-1.7,-9.19,0.0022222,-0.0011111,-0.0011111,0,0,0,0
153.58,1000.7,7.41,994.12,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19,-6,54.25,-2.69,-1.72,-9.17,0.0011111,-0.0011111,-0.0011111,0,0,0,0
153.59,1000.6,7.41,994.12,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,17.875,-5.5625,54.25,-2.7,-1.7,-9.18,0.0011111,1.3375e-38,0,0,0,0,0
153.6,1000.6,7.41,993.52,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,17.875,-5.5625,54.25,-2.68,-1.73,-9.18,0,-0.0011111,-0.0011111,0,0,0,0
153.61,1000.6,7.41,994.32,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,17.875,-5.5625,54.25,-2.68,-1.73,-9.18,0.0022222,0,0,0,0,0,0
153.62,1000.6,7.41,993.92,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,17.875,-5.5625,54.25,-2.68,-1.72,-9.16,0,0.00055556,0.0011111,0,0,0,0
153.63,1000.6,7.41,993.72,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,17.875,-5.5625,54.25,-2.69,-1.69,-9.19,-0.0011111,1.3375e-38,0,0,0,0,0
153.64,1000.6,7.41,994.12,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.562,-6,54.562,-2.68,-1.7,-9.19,-0.0022222,-0.0022222,-0.0033333,0,0,0,0
153.65,1000.6,7.41,993.52,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.562,-6,54.562,-2.7,-1.71,-9.2,0.0011111,0.00055556,0.0011111,0,0,0,0
153.66,1000.6,7.41,993.42,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.562,-6,54.562,-2.67,-1.72,-9.2,0,1.3375e-38,0,0,0,0,0
153.67,1000.6,7.41,993.92,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.562,-6,54.562,-2.69,-1.7,-9.19,-0.0011111,1.6196e-39,0,0,0,0,0
153.68,1000.6,7.41,993.92,8.19,1000.4,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.25,-3.375,53.875,-2.7,-1.72,-9.2,-0.0022222,1.6196e-39,0,0,0,0,0
153.7,1000.5,7.35,993.42,8.19,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.25,-3.375,53.875,-2.7,-1.72,-9.2,-0.0011111,0.00048828,0.0011111,0,0,0,0
153.7,1000.6,7.35,993.52,8.16,1000.5,7.98,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.25,-3.375,53.875,-2.68,-1.7,-9.22,-0.0022222,-0.0011111,-0.0011111,0,0,0,0
153.72,1000.5,7.35,993.62,8.16,1000.4,7.95,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.25,-3.375,53.875,-2.7,-1.69,-9.18,-0.0022222,1.3375e-38,0,0,0,0,0
153.72,1000.5,7.35,993.02,8.16,1000.5,7.95,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.25,-3.375,53.875,-2.69,-1.7,-9.18,-0.0022222,1.6196e-39,0,0,0,0,0
153.74,1000.6,7.35,993.32,8.16,1000.5,7.95,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,20.062,-5.1875,53.875,-2.7,-1.73,-9.16,0.0011111,-0.00048828,-0.0011111,0,0,0,0
153.75,1000.5,7.35,993.92,8.16,1000.4,7.95,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,20.062,-5.1875,53.875,-2.7,-1.7,-9.21,-0.0011111,-0.0019531,-0.0022222,0,0,0,0
153.76,1000.5,7.35,993.52,8.16,1000.4,7.95,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,20.062,-5.1875,53.875,-2.69,-1.7,-9.19,-0.0011111,1.6196e-39,0,0,0,0,0
153.77,1000.5,7.35,993.72,8.16,1000.4,7.95,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,20.062,-5.1875,53.875,-2.68,-1.69,-9.2,0.0011111,-0.00083333,-0.0011111,0,0,0,0
153.78,1000.5,7.35,993.82,8.16,1000.4,7.95,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,20.062,-5.1875,53.875,-2.67,-1.71,-9.18,0.0011111,0.0044444,0.0022222,0,0,0,0
153.79,1000.5,7.35,993.82,8.16,1000.4,7.95,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19,-4.5,55.375,-2.68,-1.7,-9.17,-0.0011111,-0.0019531,-0.0022222,0,0,0,0
153.8,1000.5,7.35,993.32,8.16,1000.4,7.95,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19,-4.5,55.375,-2.68,-1.7,-9.17,-0.0022222,0.0044444,0.0022222,0,0,0,0
153.81,1000.5,7.35,994.32,8.16,1000.4,7.95,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19,-4.5,55.375,-2.69,-1.72,-9.19,0,-0.0011111,-0.0011111,0,0,0,0
153.82,1000.5,7.35,994.22,8.16,1000.5,7.95,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19,-4.5,55.375,-2.7,-1.71,-9.2,-0.0011111,0.0011111,0.0011111,0,0,0,0
153.83,1000.5,7.35,994.12,8.16,1000.4,7.95,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,19,-4.5,55.375,-2.69,-1.69,-9.21,0.0011111,0.0044444,0.0022222,0,0,0,0
153.84,1000.5,7.35,993.62,8.16,1000.4,7.95,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.562,-6.6875,54.562,-2.69,-1.69,-9.16,0,0.0033333,0.0022222,0,0,0,0
153.85,1000.5,7.35,993.62,8.16,1000.4,7.95,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.562,-6.6875,54.562,-2.69,-1.7,-9.19,-0.0011111,0,0,0,0,0,0
153.86,1000.5,7.35,994.12,8.16,1000.4,7.95,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.562,-6.6875,54.562,-2.69,-1.71,-9.23,0.0011111,8.3068e-39,0,0,0,0,0
153.87,1000.5,7.35,993.52,8.16,1000.4,7.95,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.562,-6.6875,54.562,-2.67,-1.73,-9.19,0.0011111,0.0011111,0.0011111,0,0,0,0
153.88,1000.5,7.35,993.92,8.16,1000.4,7.95,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.562,-6.6875,54.562,-2.69,-1.7,-9.17,-0.0011111,0.0011111,0.0011111,0,0,0,0
153.89,1000.5,7.35,994.22,8.16,1000.4,7.95,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.562,-6.6875,53.875,-2.69,-1.71,-9.2,-0.0011111,1.6196e-39,0,0,0,0,0
153.9,1000.6,7.35,993.72,8.16,1000.4,7.95,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.562,-6.6875,53.875,-2.69,-1.7,-9.18,0,0.0011111,0.0011111,0,0,0,0
153.91,1000.6,7.35,994.02,8.16,1000.4,7.95,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.562,-6.6875,53.875,-2.69,-1.71,-9.2,-0.0011111,-0.00055556,-0.0011111,0,0,0,0
153.92,1000.5,7.35,994.42,8.16,1000.4,7.95,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.562,-6.6875,53.875,-2.68,-1.7,-9.19,0.0011111,1.6196e-39,0,0,0,0,0
153.93,1000.5,7.35,993.92,8.16,1000.3,7.95,170.88,-17.125,169.38,-0.076965,0.98163,0.07782,-0.15613,18.562,-6.6875,53.875,-2.69,-1.7,-9.21,0,1.6196e-39,0,0,0,0,0
153.95,1000.5,7.35,994.32,8.16,1000.4,7.95,170.88,-17.062,169.38,-0.076965,0.98169,0.07782,-0.15607,19,-5.1875,54.25,-2.66,-1.69,-9.2,0.0011111,1.6196e-39,0,0,0,0,0
153.96,1000.5,7.35,994.52,8.16,1000.4,7.95,170.88,-17.062,169.38,-0.076965,0.98169,0.077881,-0.15588,19,-5.1875,54.25,-2.69,-1.73,-9.21,0.0011111,-0.0011111,-0.0011111,0,0,0,0
153.97,1000.5,7.35,994.22,8.16,1000.4,7.95,170.88,-17.062,169.38,-0.076965,0.98169,0.077881,-0.15588,19,-5.1875,54.25,-2.68,-1.71,-9.19,0,-0.00048828,-0.0011111,0,0,0,0
153.98,1000.5,7.35,993.72,8.16,1000.4,7.95,170.88,-17.062,169.38,-0.076965,0.98169,0.077881,-0.15588,19,-5.1875,54.25,-2.7,-1.73,-9.21,-0.0011111,-0.00083333,-0.0011111,0,0,0,0
153.99,1000.5,7.35,994.12,8.16,1000.4,7.95,170.88,-17.062,169.38,-0.077026,0.98169,0.077881,-0.15576,19.25,-5.5625,53.875,-2.69,-1.72,-9.19,-0.0011111,1.6196e-39,0,0,0,0,0
154,1000.5,7.35,993.82,8.16,1000.4,7.95,170.88,-17.062,169.38,-0.077026,0.98169,0.077881,-0.1557,19.25,-5.5625,53.875,-2.7,-1.74,-9.19,0.0011111,1.3375e-38,0,0,0,0,0
154.01,1000.5,7.35,993.62,8.16,1000.4,7.95,170.88,-17.062,169.38,-0.077026,0.98169,0.077881,-0.15564,19.25,-5.5625,53.875,-2.68,-1.71,-9.2,0.0022222,0.0011111,0.0011111,0,0,0,0
154.02,1000.5,7.35,993.92,8.16,1000.4,7.95,170.88,-17.062,169.38,-0.077026,0.98175,0.077881,-0.15564,19.25,-5.5625,53.875,-2.68,-1.7,-9.22,0,0.0011111,0.0011111,0,0,0,0
154.03,1000.5,7.35,993.82,8.16,1000.4,7.95,170.88,-17.062,169.38,-0.077026,0.98175,0.077881,-0.15558,19.25,-5.5625,53.875,-2.67,-1.69,-9.19,0,0.0011111,0.0011111,0,0,0,0
154.04,1000.4,7.35,993.62,8.16,1000.4,7.95,170.88,-17,169.38,-0.077026,0.98175,0.077881,-0.15552,19.688,-3.75,55.062,-2.7,-1.69,-9.18,0.0011111,0.00048828,0.0011111,0,0,0,0
154.06,1000.5,7.35,993.72,8.16,1000.4,7.95,170.88,-17,169.38,-0.077026,0.98175,0.077881,-0.15552,19.688,-3.75,55.062,-2.69,-1.7,-9.2,0,1.3375e-38,0,0,0,0,0
154.07,1000.5,7.35,993.52,8.16,1000.4,7.95,170.88,-17,169.38,-0.077026,0.98175,0.077881,-0.15546,19.688,-3.75,55.062,-2.69,-1.72,-9.2,-0.0011111,1.3375e-38,0,0,0,0,0
154.08,1000.5,7.35,993.82,8.16,1000.4,7.95,170.88,-17,169.38,-0.077026,0.98175,0.077942,-0.1554,19.688,-3.75,55.062,-2.69,-1.71,-9.21,0,-0.0011111,-0.0011111,0,0,0,0
154.09,1000.5,7.35,993.92,8.16,1000.4,7.95,170.88,-17,169.38,-0.077026,0.98175,0.077942,-0.15533,19.688,-6,54.25,-2.67,-1.73,-9.21,0,-0.0044444,-0.0022222,0,0,0,0
154.1,1000.5,7.35,993.02,8.16,1000.4,7.95,170.88,-17,169.38,-0.077087,0.98175,0.077942,-0.15527,19.688,-6,54.25,-2.7,-1.72,-9.19,0.0011111,1.6196e-39,0,0,0,0,0
154.11,1000.5,7.35,994.12,8.16,1000.4,7.95,170.88,-17,169.38,-0.077087,0.98175,0.077942,-0.15527,19.688,-6,54.25,-2.68,-1.7,-9.2,-0.0011111,1.6196e-39,0,0,0,0,0
154.12,1000.5,7.35,993.92,8.16,1000.4,7.95,170.88,-17,169.38,-0.077087,0.98175,0.077942,-0.15521,19.688,-6,54.25,-2.7,-1.71,-9.18,-0.0011111,0,0,0,0,0,0
154.13,1000.5,7.35,994.32,8.16,1000.5,7.95,170.88,-17,169.38,-0.077087,0.98181,0.077942,-0.15515,19.688,-6,54.25,-2.68,-1.72,-9.17,0.0011111,-0.00083333,-0.0011111,0,0,0,0
154.14,1000.5,7.35,994.42,8.16,1000.4,7.95,170.88,-17,169.38,-0.077087,0.98181,0.077942,-0.15515,18.562,-6.6875,54.25,-2.69,-1.7,-9.19,-0.0011111,0.0019531,0.0022222,0,0,0,0
154.15,1000.5,7.35,994.22,8.16,1000.4,7.95,170.88,-17,169.38,-0.077087,0.98181,0.077942,-0.15509,18.562,-6.6875,54.25,-2.67,-1.71,-9.18,0,-0.0011111,-0.0011111,0,0,0,0
154.16,1000.5,7.35,993.82,8.16,1000.4,7.95,170.88,-17,169.38,-0.077087,0.98181,0.077942,-0.15503,18.562,-6.6875,54.25,-2.68,-1.71,-9.21,0.0033333,-0.0011111,-0.0011111,0,0,0,0
154.17,1000.5,7.35,993.92,8.16,1000.4,7.95,170.88,-16.938,169.38,-0.077087,0.98181,0.077942,-0.15503,18.562,-6.6875,54.25,-2.69,-1.71,-9.2,0.0011111,-0.0022222,-0.0022222,0,0,0,0
